job_position_id,organisation_id,role,job_position_status,signed_off
4269,2191,Carer,Active,false
5852,2198,Carer,Invited,false
4956,1,Doctor,Active,false
4967,1,Doctor,Active,false
2962,2201,IT,Active,false
2415,2185,Nurse,Active,false
714,1493,Doctor,Active,false
721,1493,Advanced Nurse Practitioner,Active,false
4270,2191,IT,Active,false
2424,2185,Doctor,Active,false
2442,2185,Nurse,Active,false
723,1493,Doctor,Active,false
11298,2379,Other,Invited,false
9844,2191,IT,Active,true
1606,1493,Other,Active,false
1608,1493,Doctor,Active,false
1609,1493,Advanced Nurse Practitioner,Active,false
1610,1493,Advanced Nurse Practitioner,Active,false
1612,1493,Doctor,Active,false
97,1493,Doctor,Active,false
217,1493,Doctor,Active,false
4271,2191,IT,Active,false
4276,2191,Irish Doctor,Active,false
4280,2191,Advanced Nurse Practitioner,Active,false
495,1493,Doctor,Active,false
496,1493,Doctor,Active,false
4282,2191,Advanced Nurse Practitioner,Active,false
893,1493,Carer,Active,true
9924,1,Other,Not invited,false
11299,2379,Other,Active,false
5014,1,Doctor,Active,false
1629,1493,Irish/UK Doctor 123,Active,false
3354,2201,Doctor,Invited,false
546,1493,Doctor,Active,false
5371,2204,IT,Active,true
5602,2290,Administrator,Active,false
3876,2198,Doctor,Active,false
5041,2191,IT,Active,false
5042,2191,IT,Invited,false
1642,1493,Doctor,Active,false
5043,2191,IT,Invited,false
11037,2372,Administrator,Active,false
5065,2191,Carer,Active,false
5088,2191,Doctor,Active,false
19078,2516,Other,Active,false
4293,2191,Doctor,Invited,false
5036,1,Doctor,Active,false
5052,1,Doctor,Active,false
3643,2179,Doctor,Active,false
2556,1,Doctor,Active,false
552,1493,Doctor,Active,false
3645,2179,Doctor,Invited,false
11045,2379,Other,Not invited,false
5186,2191,Doctor,Active,false
1643,1493,Doctor,Active,false
1644,1493,Doctor,Active,false
542,1493,Doctor,Active,false
545,1493,Doctor,Active,false
557,1493,Doctor,Active,false
4419,2191,Doctor,Invited,false
558,1493,Doctor,Active,false
1645,1493,Doctor,Active,false
1648,1493,Nurse,Active,false
9925,1,Other,Not invited,false
575,1493,Doctor,Active,false
5702,2191,Advanced Nurse Practitioner,Active,false
1701,1493,Doctor,Active,false
3646,2179,Doctor,Invited,false
7753,2201,Doctor,Active,false
2150,1493,Physiotherapist rrrr,Active,false
4407,2191,Doctor,Invited,false
7225,2198,Balabol,Active,true
4878,2191,Doctor,Invited,false
4886,2185,Doctor,Active,false
576,1493,Doctor,Active,false
5216,2274,Carer,Not invited,false
5217,2274,Carer,Invited,false
5218,2274,Carer,Invited,false
5219,2274,Carer,Not invited,false
5220,2274,Carer,Not invited,false
5221,2274,Carer,Not invited,false
5222,2274,Carer,Not invited,false
5223,2274,Carer,Not invited,false
4771,2272,Administrator,Active,false
5464,2282,Administrator,Invited,false
577,1493,Doctor,Active,false
11046,2379,Other,Not invited,false
3653,2179,Doctor,Active,false
3654,2179,Doctor,Active,false
213,2179,Doctor,Active,false
2340,2179,Doctor,Invited,false
5071,1,Doctor,Active,false
1842,1493,Doctor,Active,false
1874,1493,Nurse,Active,false
11050,2379,Other,Active,false
9926,1,Other,Not invited,false
11300,2379,Other,Active,false
2259,2201,Doctor,Active,false
4720,2187,Doctor,Active,false
8617,2191,Director,Active,false
4813,2187,Doctor,Active,false
4803,2252,Administrator,Active,false
5207,1,Doctor,Active,false
5073,1,Doctor,Active,false
7957,2201,Doctor,Active,false
8063,2201,Doctor,Active,false
8333,2201,Doctor,Active,false
8701,2191,New_doctor,Active,false
7226,2198,Administrator,Active,false
8736,2191,New_doctor,Active,false
8737,2191,New_doctor,Active,false
7252,2198,Adminchick,Active,false
5414,1,Doctor,Active,false
8738,2191,New_doctor,Active,false
4891,2185,Doctor,Active,false
4915,2185,Doctor,Active,false
4916,2185,Doctor,Invited,false
4917,2185,Doctor,Invited,false
5373,1,Doctor,Active,false
4566,1,Doctor,Active,false
4918,2185,Doctor,Active,false
4919,2185,Doctor,Active,false
5421,1,Doctor,Active,false
600,1493,Doctor,Active,false
11047,2379,Other,Not invited,false
200,2179,Doctor,Active,false
9927,1,Other,Not invited,false
203,2179,Doctor,Active,false
11301,2379,Other,Active,false
9928,1,Other,Not invited,false
204,2179,Doctor,Active,false
205,2179,Doctor,Active,false
9931,1,Other,Not invited,false
2333,1493,Doctor,Invited,false
7271,2198,Balabol,Active,true
2695,2191,Carer,Active,true
2719,2191,Carer,Active,false
2725,2191,Carer,Active,false
733,1493,Doctor,Active,false
4177,2198,Doctor,Active,false
7263,1,Other,Active,false
2730,2191,Carer,Invited,false
2751,2191,Carer,Active,false
5532,2284,Staff Admin,Active,false
6233,2198,GP,Invited,false
237,2179,Doctor,Active,false
11048,2379,Other,Not invited,false
11302,2379,Other,Active,false
803,1493,Doctor,Active,false
11391,1,Other,Active,false
966,2179,Irish Doctor,Active,false
973,2179,Administrator,Active,false
1339,2179,Doctor,Active,false
1340,2179,Doctor,Active,false
1895,2179,Advanced Nurse Practitionerr,Active,false
1896,2179,Non-Clinical,Active,false
1903,2179,Irish Doctor,Active,false
1919,2179,Advanced Nurse Practitionerr,Active,false
1922,2179,Nurse,Active,false
2108,2179,Doctor,Active,false
2123,2179,Doctor,Active,false
2192,2179,Doctor,Active,false
2261,2179,Physiotherapist,Active,false
2342,2179,Doctor,Invited,false
5422,1,Doctor,Active,false
346,2179,Doctor,Active,false
5475,1,Doctor,Active,false
5511,1,Doctor,Active,false
179,2179,Administrator,Active,false
729,1493,Physiotherapist rrrr,Active,false
741,1493,Doctor,Active,false
11392,2372,Administrator,Active,false
742,1493,Doctor,Active,false
5251,2185,Doctor,Invited,false
1706,2192,Doctor,Active,false
9932,1,Other,Not invited,false
2510,2198,Doctor,Active,false
11049,2379,Other,Not invited,false
2791,2191,Carer,Active,true
1873,1493,Nurse,Active,false
2814,2191,Advanced Nurse Practitioner,Active,false
2817,2191,Carer,Active,false
2819,2191,Carer,Active,false
2820,2191,Carer,Active,false
2848,2191,Advanced Nurse Practitioner,Active,false
3037,2201,Doctor,Active,false
3038,2201,Doctor,Active,false
2503,2198,Doctor,Invited,false
2514,2198,Doctor,Invited,false
9934,1,Other,Not invited,false
744,1493,Irish Doctor,Active,false
754,1493,Doctor,Active,true
352,2179,Doctor,Active,false
355,2179,Doctor,Active,false
1917,2179,Non-Clinical,Active,false
1918,2179,Advanced Nurse Practitionerr,Active,false
1923,2179,Doctor,Active,false
2133,2179,Doctor,Active,false
2199,2179,Doctor,Active,false
2244,2179,Doctor,Active,false
2253,2179,Doctor,Active,false
2254,2179,Doctor,Active,false
2255,2179,Doctor,Active,false
2256,2179,Carer,Active,false
2790,2191,Carer,Invited,false
2788,2191,Carer,Active,false
2773,2191,Carer,Active,false
2778,2191,Carer,Active,false
19079,2379,Administrator,Active,false
11389,2401,Administrator,Active,false
11303,2379,Other,Active,false
9933,1,Other,Not invited,false
9935,1,Other,Not invited,false
9936,1,Other,Not invited,false
9937,1,Other,Not invited,false
9938,1,Other,Not invited,false
9939,1,Other,Not invited,false
7229,2201,Doctor,Active,false
67,1493,Doctor,Active,false
2525,2198,Carer,Active,false
2539,2201,Doctor,Active,false
4930,2185,Careri,Active,false
10053,2322,234,Invited,false
360,2179,Doctor,Active,false
4933,2185,Careri,Active,false
4934,2185,Doctor,Active,false
2605,2191,Carer,Invited,false
5533,2284,Staff Admin,Invited,false
5534,2284,Staff Admin,Invited,false
2571,2198,Doctor,Invited,false
2560,1493,Doctor,Active,false
68,1493,Doctor,Active,false
2558,1493,Doctor,Active,false
3195,2191,Doctor,Active,false
453,1493,Doctor,Active,false
454,1493,Doctor,Active,false
7275,2198,Adminchick,Invited,false
7266,1,Other,Active,false
796,1493,Doctor,Active,false
4929,2185,Doctor,Invited,false
1784,2179,Doctor,Active,false
1936,2179,Nurse,Active,false
1943,2179,Nurse,Active,false
1948,2179,Doctor,Active,false
1951,2179,Nurse,Active,false
2122,2179,Doctor,Active,false
2148,2179,Doctor,Active,false
2181,2179,Doctor,Active,false
2212,2179,Carer,Active,false
2260,2179,Doctor,Active,false
2357,2179,Advanced Nurse Practitionerr,Not invited,false
2537,2179,Director,Active,false
3196,2191,Doctor,Active,false
3197,2191,Advanced Nurse Practitioner,Active,false
797,1493,Doctor,Active,false
11390,2403,Administrator,Active,false
9940,1,Other,Not invited,false
798,1493,Carer,Active,false
799,1493,Doctor,Active,false
11051,2379,Other,Active,false
11304,2379,Other,Active,false
9941,1,Other,Not invited,false
9942,1,Other,Not invited,false
10054,2322,234,Invited,false
9944,1,Other,Not invited,false
9945,1,Other,Not invited,false
2617,2191,Doctor,Active,false
186,2179,Doctor,Active,false
3282,2201,Doctor,Invited,false
1782,2179,Advanced Nurse Practitionerr,Active,false
107,1493,Doctor,Active,false
229,1493,Doctor,Active,false
5536,2284,Staff Admin,Invited,false
9950,1,Other,Not invited,false
9951,1,Other,Not invited,false
231,1493,Doctor,Active,false
19676,2401,Role,Active,false
9952,1,Other,Not invited,false
1132,1493,Doctor,Active,false
2691,1493,Doctor,Active,false
856,1493,Doctor,Active,false
2596,2191,Doctor,Invited,false
7265,1,Other,Active,false
857,1493,Doctor,Active,false
858,1493,Doctor,Active,false
7262,1,Other,Active,false
1860,2179,Sales,Active,false
2226,2179,Doctor,Active,false
2232,2179,Advanced Nurse Practitionerr,Active,false
2245,2179,Doctor,Active,false
2361,2179,Doctor,Invited,false
2374,2179,Doctor,Invited,false
2682,2179,Doctor,Active,false
2683,2179,Carer,Active,false
2752,2179,Carer,Active,false
2755,2179,Carer,Active,false
2758,2179,Doctor,Active,false
2794,2179,Advanced Nurse Practitionerr,Active,false
2801,2179,Advanced Nurse Practitionerr,Active,false
2816,2179,Advanced Nurse Practitionerr,Active,false
2979,2179,Carer,Invited,false
3032,2179,Carer,Active,false
3042,2179,Carer,Active,false
3044,2179,Carer,Active,false
3045,2179,Carer,Active,false
3046,2179,Carer,Active,false
3047,2179,Carer,Active,false
9953,1,Other,Not invited,false
9954,1,Other,Not invited,false
10055,2322,234,Invited,false
3153,2179,Doctor,Active,false
3174,2179,Carer,Active,false
9955,1,Other,Not invited,false
9956,1,Other,Not invited,false
9957,1,Other,Not invited,false
9958,1,Other,Not invited,false
3241,2179,Doctor,Active,false
3244,2179,Doctor,Active,false
3306,2179,Carer,Active,false
4031,2188,Carer,Active,false
1001,2183,Administrator,Active,false
2207,1493,Doctor,Active,false
452,1493,Doctor,Active,false
521,1493,Doctor,Active,false
592,1493,Doctor,Active,false
686,1493,Doctor,Active,false
1292,2183,Administrator,Active,false
3292,2201,Irish Doctor,Invited,false
1282,1493,Doctor,Active,false
2203,1493,Doctor,Active,false
1283,1493,Doctor,Active,false
2721,2191,Carer,Active,false
5537,2284,Administrator,Active,false
2638,2201,Community Nurse,Active,true
3317,2179,Carer,Active,false
873,1493,Doctor,Active,false
874,1493,Nurse,Active,false
1284,1493,Doctor,Active,false
1288,1493,Doctor,Active,false
875,1493,Nurse,Active,false
2218,1493,Doctor,Active,false
3318,2179,Doctor,Active,false
3319,2179,Doctor,Active,false
3325,2179,Doctor,Active,false
3341,2179,Doctor,Active,false
3650,2179,Doctor,Active,false
3704,2179,Doctor,Active,false
3705,2179,Doctor,Active,false
3840,2179,Doctor,Invited,false
3236,2191,Carer,Active,false
3228,2191,Doctor,Active,false
3276,2191,Doctor,Active,false
2233,1493,Doctor,Active,false
2235,1493,Administrator,Active,false
2344,2179,Doctor,Not invited,false
9962,1,Other,Not invited,false
2411,1493,Doctor,Active,false
2417,1493,Doctor,Active,false
2425,1493,Doctor,Invited,false
2427,1493,Doctor,Active,false
9963,1,Other,Not invited,false
9965,1,Other,Not invited,false
2345,2179,Doctor,Not invited,false
4613,2198,Doctor,Active,false
3384,2191,Doctor,Active,false
3390,2191,Doctor,Active,false
7270,1,Other,Active,false
3406,2191,Advanced Nurse Practitioner,Active,false
4624,2198,Doctor,Active,false
2818,2201,Doctor,Active,false
2346,2179,Doctor,Not invited,false
7283,1493,Carer,Active,false
2349,2179,Doctor,Invited,false
2350,2179,Doctor,Invited,false
2351,2179,Advanced Nurse Practitionerr,Not invited,false
2354,2179,Advanced Nurse Practitionerr,Not invited,false
2896,2201,Doctor,Active,false
2932,2201,Doctor,Active,false
2358,2179,Doctor,Invited,false
2360,2179,Doctor,Invited,false
2363,2179,Doctor,Invited,false
2365,2179,Advanced Nurse Practitionerr,Not invited,false
2729,2179,Carer,Invited,false
3707,2179,Doctor,Invited,false
3708,2179,Doctor,Invited,false
3846,2179,UK Doctor,Active,false
10249,2179,Administrator,Invited,false
2933,2201,Doctor,Active,false
2937,2201,Doctor,Active,false
2955,2201,Doctor,Active,false
2958,2201,Doctor,Invited,false
2970,2201,Doctor,Active,false
2971,2201,Carer,Active,false
400,2179,Doctor,Active,false
2861,2179,Carer,Active,false
11105,2391,Administrator,Invited,false
11305,2379,Other,Active,false
10058,2372,jilhugf,Invited,false
3738,2179,Doctor,Invited,false
9975,1,Other,Not invited,false
3769,2179,Nurse,Active,false
4370,2179,Doctor,Active,false
4653,2179,Doctor,Invited,false
9979,1,Other,Not invited,false
4658,2179,Doctor,Invited,false
9981,1,Other,Not invited,false
4864,2198,Doctor,Active,false
4865,2198,Carer,Active,true
1576,1493,Doctor,Active,false
3413,2191,Doctor,Invited,false
1577,1493,Doctor,Active,false
3542,2201,Doctor,Invited,false
3417,2191,Carer,Active,false
4823,2252,Carer,Active,false
3418,2191,Doctor,Active,false
3420,2191,Doctor,Active,false
3426,2191,Doctor,Active,false
1202,1,Doctor,Active,false
5621,1,Other,Active,false
4870,2198,Doctor,Active,true
1203,1,Doctor,Active,false
4747,2187,Doctor,Invited,false
3419,2198,Doctor,Active,false
4872,2198,Doctor,Active,false
4879,2198,Doctor,Active,false
900,1493,Doctor,Active,false
902,1493,Doctor,Active,false
904,1493,Doctor,Active,false
4174,2201,Doctor,Active,false
838,1493,Administrator,Active,false
839,1493,Doctor,Active,false
9982,1,Other,Not invited,false
3227,2201,Doctor,Active,false
1559,1493,Advanced Nurse Practitioner,Active,false
3391,2201,Advanced Nurse Practitionerr,Active,false
4254,2201,Doctor,Invited,false
3427,2191,Advanced Nurse Practitioner,Active,false
4303,2201,Doctor,Invited,false
4325,2201,Doctor,Active,false
4327,2201,Doctor,Active,false
4371,2201,Doctor,Active,false
4569,2201,Doctor,Active,false
4570,2201,Doctor,Active,false
840,1493,Administrator,Active,false
11306,2379,Other,Active,false
5432,2201,Administrator,Active,false
10843,2372,1,Not invited,false
1616,1493,Customer Services,Active,false
5433,2201,Administrator,Active,false
5434,2201,Administrator,Active,false
5435,2201,Administrator,Active,false
19080,2379,Administrator,Active,false
372,2179,Doctor,Active,false
1658,1493,Advanced Nurse Practitioner,Active,false
1659,1493,Doctor,Active,false
1660,1493,Doctor,Active,false
9983,1,Other,Not invited,false
4748,2187,Doctor,Invited,false
442,1493,Doctor,Active,false
9984,1,Other,Not invited,false
445,1493,Doctor,Active,false
449,1493,Doctor,Active,false
1157,2185,Nurse,Active,false
1159,2185,Nurse,Active,false
5450,2201,Doctor,Invited,false
9985,1,Other,Not invited,false
9986,1,Other,Not invited,false
1113,1493,Doctor,Active,false
11056,2379,Other,Invited,false
724,1493,Irish Doctor,Active,false
1123,2179,Irish Doctor,Active,false
2366,2179,Advanced Nurse Practitionerr,Not invited,false
2367,2179,Advanced Nurse Practitionerr,Invited,false
2368,2179,Advanced Nurse Practitionerr,Not invited,false
2369,2179,Advanced Nurse Practitionerr,Not invited,false
2383,2179,Doctor,Invited,false
2384,2179,Nurse,Invited,false
2385,2179,Doctor,Active,false
2387,2179,Doctor,Active,false
2966,2179,Nurse,Active,false
2983,2179,Nurse,Active,false
3774,2179,Doctor,Active,true
3799,2179,Administrator,Active,false
3844,2179,Administrator,Invited,false
4180,2179,Doctor,Active,false
10250,2179,Administrator,Invited,false
10200,1,Other,Active,false
19677,2511,Doctor,Active,false
725,1493,Nurse,Active,false
5529,2201,Advanced Nurse Practitionerr,Invited,false
6969,2201,Advanced Nurse Practitionerr,Invited,false
7026,2201,Advanced Nurse Practitionerr,Active,false
7037,2201,Doctor,Active,false
1293,2183,Administrator,Active,false
7127,2201,Doctor,Active,false
498,1493,Doctor,Active,false
7134,2201,Doctor,Active,false
7160,2201,Doctor,Active,false
1661,1493,Doctor,Active,false
601,1493,Administrator,Active,true
726,1493,Nurse,Active,false
7185,2201,Doctor,Active,false
727,1493,Physiotherapist rrrr,Active,false
728,1493,Nurse,Active,false
824,1493,Doctor,Active,false
826,1493,Doctor,Active,false
11307,2379,Administrator,Active,false
5252,2280,Administrator,Active,false
1009,2179,Nurse,Active,false
833,1493,Doctor,Active,false
830,1493,Doctor,Active,false
3458,2191,Doctor,Active,false
783,2191,GP,Active,false
1728,1493,Irish/UK Doctor 123,Active,false
1732,1493,Doctor,Active,false
1003,2191,Carer,Active,false
3459,2191,Doctor,Active,false
1586,2179,Doctor,Active,false
3098,2204,IT,Active,false
4750,2187,Doctor,Not invited,false
3296,2201,Doctor,Active,false
3461,2191,Doctor,Active,false
3509,2191,Doctor,Invited,false
3648,2191,Doctor,Active,false
3114,2189,Director,Not invited,false
1072,1493,Doctor,Active,false
4032,2201,Advanced Nurse Practitionerr,Not invited,false
3265,2201,Administrator,Active,false
2575,2191,Carer,Invited,false
3035,2179,Carer,Active,false
1916,2179,Carer,Active,false
1924,2179,Non-Clinical,Active,false
1925,2179,Non-Clinical,Active,false
1927,2179,Sales,Active,false
3002,2179,Registrar,Active,false
3079,2179,Nurse,Active,false
4659,2179,Doctor,Active,false
2111,2185,Other,Active,false
10201,2191,Carer,Invited,false
5572,2185,Admin1211,Invited,false
1289,1493,Doctor,Active,false
1298,1493,Doctor,Active,false
10751,2325,Director,Active,false
11057,2379,Other,Invited,false
2561,2185,Doctor,Invited,false
11308,2379,Other,Active,false
848,1493,Carer,Active,false
859,1493,Administrator,Active,false
3028,1493,Doctor,Active,false
928,1493,Administrator,Active,false
929,1493,Doctor,Active,false
265,1493,Doctor,Active,false
269,1493,Doctor,Active,false
284,1493,Doctor,Active,false
1786,2179,Doctor,Active,false
3161,2201,Doctor,Active,false
3206,2201,Doctor,Active,false
3715,2191,Doctor,Active,false
8493,2201,Administrator,Active,false
3716,2191,Doctor,Active,false
2262,2179,Doctor,Active,false
3718,2191,Doctor,Active,false
5254,2280,Administrator,Not invited,false
5258,2280,Administrator,Not invited,false
3164,2191,Carer,Invited,false
240,1493,Doctor,Active,false
899,1493,Doctor,Active,false
1016,1493,Doctor,Active,false
3647,2185,Doctor,Active,false
1053,1493,Doctor,Active,false
1054,1493,Doctor,Active,false
1297,2183,Administrator,Active,false
1056,1493,Doctor,Active,false
1070,1493,Doctor,Active,false
262,1493,Doctor,Active,false
2435,1493,Doctor,Active,false
2296,2179,Doctor,Active,false
2393,2179,Doctor,Invited,false
2574,2185,Doctor,Active,false
2447,1493,Nurse,Invited,false
378,2179,Doctor,Active,false
2246,2179,Doctor,Active,false
3713,2191,Doctor,Invited,false
3729,2185,Doctor,Active,false
19678,2511,Doctor,Active,false
11058,2379,Other,Invited,false
2247,2179,Doctor,Active,false
11309,2379,Other,Active,false
3719,2191,Doctor,Active,false
297,1493,Doctor,Active,false
3365,2191,Doctor,Active,false
299,1493,Doctor,Active,false
3720,2191,Doctor,Active,false
3721,2191,Doctor,Active,false
3724,2191,Doctor,Invited,false
405,1493,Doctor,Active,false
406,1493,Doctor,Active,false
3725,2191,Doctor,Active,false
3728,2185,Doctor,Invited,false
10254,2204,Administrator,Invited,false
1814,1493,Doctor,Active,false
1815,1493,Doctor,Active,false
1819,1493,Doctor,Active,false
5009,2198,Doctor,Invited,false
9472,2185,Administrator,Active,false
3163,2191,Carer,Invited,false
9487,2185,Administrator,Active,false
9597,2185,Administrator,Invited,false
3097,2198,Doctor,Active,false
3102,2198,Doctor,Invited,false
3234,2198,Doctor,Active,false
2250,2179,Doctor,Active,false
2251,2179,Doctor,Active,false
2252,2179,Carer,Active,false
2843,2179,Advanced Nurse Practitionerr,Not invited,false
6028,2185,Administrator,Active,false
19081,2400,Other,Active,false
2652,1493,Carer,Invited,false
2661,1493,Carer,Active,false
2940,2179,Carer,Active,false
11059,2379,Other,Active,false
994,2187,Administrator,Active,false
11312,2291,"""1""",Active,false
3617,2179,Doctor,Active,false
3854,2191,Irish Doctor,Active,false
748,1493,Doctor,Active,false
764,1493,Irish Doctor,Active,false
1309,1493,Doctor,Active,false
10753,2372,Nursys1,Active,false
1310,1493,Doctor,Active,false
3733,2191,Doctor,Invited,false
3734,2191,Doctor,Invited,false
3903,2179,Doctor,Not invited,false
1315,1493,Doctor,Active,false
433,1493,Doctor,Active,false
1317,1493,Doctor,Active,false
1318,1493,Doctor,Active,false
5676,2185,Doctor,Active,false
4881,2191,Administrator,Active,false
2928,1,Doctor,Active,false
3772,2185,Doctor,Invited,false
3911,2179,Doctor,Invited,false
2644,2191,Carer,Invited,false
3855,2191,Carer,Active,false
3856,2191,Carer,Active,false
3857,2191,Carer,Active,false
3858,2191,Doctor,Active,false
3865,2191,Doctor,Active,false
3866,2191,Doctor,Active,false
10428,2191,Victoria's role,Active,false
394,2179,Doctor,Active,false
4817,2187,Administrator,Active,false
1425,2187,Administrator,Active,false
3465,2187,Doctor,Active,false
2033,1493,Advanced Nurse Practitioner,Active,false
3277,1493,Doctor,Active,false
1753,2179,Doctor,Active,false
3807,2191,Doctor,Invited,false
3841,2191,Doctor,Invited,false
5361,2191,Doctor,Invited,false
2582,2198,Doctor,Invited,false
10429,2191,A1 nurcesdfs,Active,false
997,2189,Doctor,Active,false
3987,1,Doctor,Active,false
3989,1,Doctor,Active,false
8264,2204,Grechnevi Doctor,Invited,false
3735,2191,Doctor,Active,false
3737,2191,Doctor,Invited,false
3803,2191,Administrator,Invited,false
1759,2179,Doctor,Active,false
5255,2280,Administrator,Not invited,false
1321,1493,Doctor,Active,false
1322,1493,Doctor,Active,false
1324,1493,Doctor,Active,false
1375,1493,Doctor,Active,false
1774,2179,Doctor,Active,false
1778,2179,Sales,Active,false
1376,1493,Doctor,Active,false
9535,2204,Grechnevi Doctor,Invited,false
1391,1493,Doctor,Active,false
1779,2179,Doctor,Active,false
3929,2179,Advanced Nurse Practitionerr,Active,false
5820,2191,Carer,Active,false
3868,2191,Doctor,Active,false
3809,2191,Administrator,Active,false
1394,1493,Doctor,Active,false
1399,1493,Doctor,Active,false
10159,2191,Other,Active,false
11313,2398,Administrator,Invited,false
1064,1493,Doctor,Active,false
5066,2187,Doctor,Active,false
3408,2252,Administrator,Active,false
4800,2252,Administrator,Invited,false
4092,1,Doctor,Active,false
3473,2201,Doctor,Active,false
3485,2201,Doctor,Active,false
9361,2315,11111111,Invited,false
5495,2198,Doctor,Active,false
4093,1,Doctor,Active,false
5494,2198,Doctor,Active,false
4094,1,Doctor,Active,false
27,1493,Doctor,Active,false
9241,2191,New_doctor,Active,false
1821,1493,Doctor,Active,false
1865,1493,Nurse,Active,false
10158,2191,Other,Active,false
4095,1,Doctor,Active,false
1011,2191,Administrator,Active,false
1065,1493,Doctor,Active,true
19679,2401,Super,Active,false
4096,1,Doctor,Active,false
4097,1,Doctor,Active,false
1787,2179,Physiotherapist,Active,false
4240,2198,Administrator,Not invited,false
4241,2198,Administrator,Not invited,false
5559,2198,Doctor Care,Active,true
5560,2198,Doctor Care,Active,true
10430,2191,Director,Active,false
8879,2357,Administrator,Active,false
8337,2191,Doctor,Active,false
8887,2357,Therapist,Active,false
4897,2191,Advanced Nurse Practitioner,Active,false
3864,2191,Doctor,Active,false
3904,2191,Doctor,Active,false
1792,2179,Physiotherapist,Active,false
1791,2179,Sales,Active,false
1796,2179,Physiotherapist,Active,false
2646,2179,Doctor,Invited,false
2650,2179,Doctor,Active,false
2653,2179,Carer,Invited,false
2673,2179,Carer,Active,false
2862,2179,Carer,Active,false
2866,2179,Doctor,Invited,false
2869,2179,Advanced Nurse Practitionerr,Active,false
2870,2179,Care Teamer,Active,false
2871,2179,Doctor,Active,false
2900,2179,Carer,Active,false
4627,2179,Doctor,Active,false
393,2179,Doctor,Active,false
11314,2399,Administrator,Active,false
19082,2400,Other,Active,false
11063,2379,Administrator,Active,false
5594,2185,Admin1211,Invited,false
4801,2252,Carer,Invited,true
4802,2252,Administrator,Invited,false
4821,2252,Carer,Active,false
1464,2179,Doctor,Active,false
5366,2204,IT,Active,false
4155,1,Doctor,Active,false
2240,2179,Doctor,Active,false
6067,1,Other,Active,false
19680,2401,AAAAA,Active,false
271,1493,Doctor,Active,false
4103,1,Doctor,Active,false
4055,2191,IT,Invited,false
2239,2179,Carer,Active,false
4104,1,Doctor,Active,false
4105,1,Doctor,Active,false
2263,2179,Carer,Active,false
4106,1,Doctor,Active,false
4056,2191,Carer,Invited,false
4057,2191,Doctor,Invited,false
4058,2191,Doctor,Active,false
4064,2191,Doctor,Active,false
4065,2191,Doctor,Active,false
3011,2179,Carer,Active,false
4976,2198,Doctor,Active,false
455,1493,Doctor,Active,false
735,1493,Doctor,Active,false
894,1493,Doctor,Active,true
4100,1,Doctor,Active,false
2965,2179,Carer,Active,false
2998,2179,Sales,Active,false
2999,2179,Customer Services,Active,false
3000,2179,Community Nurse,Active,false
3479,2179,Doctor,Invited,false
4156,1,Doctor,Active,false
4006,1,Doctor,Active,false
11315,2379,Other,Active,false
10438,1,Other,Not invited,false
9987,2322,234,Invited,false
5890,1,Other,Active,false
1450,1493,Advanced Nurse Practitioner,Active,false
4072,2191,Advanced Nurse Practitioner,Active,false
1469,1493,Doctor,Active,false
4164,2191,Doctor,Active,false
1463,2179,Doctor,Active,false
2408,2185,Doctor,Invited,false
1662,2179,Doctor,Active,false
10410,1,Other,Not invited,false
6126,2198,Doctor Care,Invited,false
5257,2280,Administrator,Not invited,false
5822,2198,Carer,Not invited,false
1664,2179,Nurse,Active,false
5970,1,Other,Active,false
1670,2179,Doctor,Active,false
4116,1,Doctor,Active,false
8783,2315,3,Invited,false
4117,1,Doctor,Active,false
4118,1,Doctor,Active,false
4120,1,Doctor,Active,false
4121,1,Doctor,Active,false
1470,1493,Doctor,Active,false
3910,2191,Doctor,Active,false
3914,2191,Doctor,Invited,false
3999,2191,Doctor,Active,false
4000,2191,Carer,Active,false
4001,2191,Doctor,Invited,false
1471,1493,Doctor,Active,false
1472,1493,Doctor,Active,false
1593,1493,Doctor,Active,false
8787,2315,3,Not invited,false
1594,1493,Doctor,Active,false
1673,2179,Doctor,Active,false
1781,2179,Nurse,Active,false
1817,2179,Nurse,Active,false
1822,2179,Doctor,Active,false
1921,2179,Non-Clinical,Active,false
1928,2179,Doctor,Active,false
2426,2179,Doctor,Invited,false
3001,2179,Community Nurse,Active,false
11117,2372,1,Active,false
11316,2399,Other,Invited,false
5761,1,Other,Active,false
6069,1,Other,Active,false
1946,2179,Nurse,Active,false
4226,2191,Doctor,Invited,false
4227,2191,Doctor,Invited,false
4228,2191,Doctor,Active,false
4255,2191,Doctor,Active,false
4257,2191,Doctor,Active,false
4124,1,Doctor,Active,false
2011,2179,Carer,Active,false
2012,2179,Carer,Active,false
2518,2179,Doctor,Active,false
438,1493,Doctor,Active,false
5971,1,Other,Active,false
2529,2179,Doctor,Active,false
6105,1,Other,Active,false
2534,2179,Doctor,Active,false
6138,1,Other,Active,false
778,2186,Irish Doctor,Active,false
4290,2191,Doctor,Active,false
439,1493,Doctor,Active,false
4125,1,Doctor,Active,false
4292,2191,Doctor,Invited,false
779,2186,Irish Doctor,Active,false
519,1493,Doctor,Active,false
780,2186,Irish Doctor,Active,false
2535,2179,Doctor,Active,false
2580,2179,Doctor,Invited,false
2588,2179,Doctor,Not invited,false
2629,2179,Carer,Active,false
3008,2179,Carer,Active,false
9846,1,Other,Not invited,false
